,station_name,timestamp,lat,lon,particulate_microcystin,dissolved_microcystin,extracted_phycocyanin,extracted_chla,turbidity,tss,vss,cdom,date
1305,WE9,2019-07-08 12:33:00,41.7179,-83.4222,0.01,0.01,1.7,32.08,32.5,29.6,4.01,4.6,7/8/2019
1306,WE12,2019-07-08 11:31:00,41.7043,-83.2526,0.01,0.01,3.04,25.88,11.5,12.64,2.16,2.92,7/8/2019
1307,WE12,2019-07-08 00:00:00,41.703,-83.254,0.01,0.01,2.75,28.13,,,,,7/8/2019
1308,WE13,2019-07-08 09:55:00,41.7449,-83.1379,0.01,0.01,5.73,8.61,2.26,2.54,1.47,1.75,7/8/2019
1309,WE13,2019-07-08 00:00:00,41.741,-83.136,0.01,0.01,2.26,6.63,,,,,7/8/2019
1310,WE16,2019-07-08 10:28:00,41.6594,-83.145,0.01,0.01,1.06,14.92,8.53,11.6,1.51,1.21,7/8/2019
1311,WE2,2019-07-15 13:05:00,41.7621,-83.33,0.38,0.2,94.07,35.15,8.21,,,2.22,7/15/2019
1312,WE2,2019-07-15 00:00:00,41.762,-83.33,0.11,0.12,7.12,6.13,,,,,7/15/2019
1313,WE4,2019-07-15 09:11:00,41.8258,-83.1951,0.01,0.01,0.35,6.7,0.96,1.62,0.8,0.28,7/15/2019
1314,WE6,2019-07-15 12:08:00,41.7052,-83.3854,1.17,0.2,160.84,88.92,14.8,13.43,9.41,4.12,7/15/2019
1315,WE8,2019-07-15 08:25:00,41.8333,-83.3585,0.29,0.2,77.38,26.39,5.32,5.5,4.08,3.43,7/15/2019
1316,WE8,2019-07-15 00:00:00,41.834,-83.364,0.25,0.15,34.91,27.37,,,,,7/15/2019
1317,WE9,2019-07-15 12:33:00,41.7176,-83.423,0.01,0.01,37.34,36.51,16.0,15.5,5.31,4.01,7/15/2019
1318,WE12,2019-07-15 11:19:00,41.7035,-83.2537,0.29,0.01,50.57,28.86,5.77,5.97,4.18,1.93,7/15/2019
1319,WE12,2019-07-15 00:00:00,41.703,-83.254,0.01,0.1,0.39,3.5,,,,,7/15/2019
1320,WE13,2019-07-15 10:02:00,41.7425,-83.136,0.01,0.01,9.4,8.03,1.65,2.1,1.42,0.93,7/15/2019
1321,WE13,2019-07-15 00:00:00,41.741,-83.136,0.01,0.01,0.48,3.81,,,,,7/15/2019
1322,WE16,2019-07-15 10:42:00,41.6592,-83.1435,0.01,0.01,6.11,7.92,3.54,2.27,0.71,1.19,7/15/2019
1323,WE2,2019-07-22 13:20:00,41.763,-83.3289,10.88,0.01,220.74,143.23,23.1,21.56,14.28,2.01,7/22/2019
1324,WE2,2019-07-22 00:00:00,41.762,-83.33,0.78,0.01,15.52,7.66,,,,,7/22/2019
1325,WE4,2019-07-22 09:23:00,41.8311,-83.195,1.7,0.01,54.54,18.4,4.33,3.92,3.41,0.88,7/22/2019
1326,WE6,2019-07-22 12:25:00,41.7051,-83.3865,11.41,0.01,211.41,97.5,25.8,22.96,9.69,3.39,7/22/2019
1327,WE8,2019-07-22 08:32:00,41.8354,-83.3584,5.18,0.01,94.25,49.79,19.3,13.76,4.41,2.21,7/22/2019
1328,WE8,2019-07-22 00:00:00,41.834,-83.364,5.06,0.01,60.56,30.16,,,,,7/22/2019
1329,WE9,2019-07-22 12:48:00,41.7177,-83.4227,1.57,0.01,22.75,71.27,27.3,30.92,5.89,4.44,7/22/2019
1330,WE12,2019-07-22 11:26:00,41.706,-83.2518,0.67,0.01,7.0,13.98,13.3,14.96,2.09,0.9,7/22/2019
1331,WE12,2019-07-22 00:00:00,41.703,-83.254,0.48,0.01,3.03,12.27,,,,,7/22/2019
1332,WE13,2019-07-22 10:10:00,41.7467,-83.1394,0.36,0.01,11.14,7.64,2.73,2.46,0.95,0.56,7/22/2019
1333,WE13,2019-07-22 00:00:00,41.741,-83.136,0.25,0.01,5.9,6.9,,,,,7/22/2019
1334,WE16,2019-07-22 10:50:00,41.6613,-83.1449,0.22,0.01,2.72,6.82,6.21,6.3,1.59,0.55,7/22/2019
1335,WE2,2019-07-29 13:09:00,41.7602,-83.3336,8.94,0.25,215.85,154.05,24.3,24.12,16.56,2.7,7/29/2019
1336,WE2,2019-07-29 00:00:00,41.762,-83.33,3.14,0.36,369.76,130.16,,,,,7/29/2019
1337,WE4,2019-07-29 09:10:00,41.8261,-83.1946,4.97,0.22,54.25,52.36,9.52,8.8,5.72,0.85,7/29/2019
1338,WE6,2019-07-29 12:20:00,41.7049,-83.3869,7.73,0.15,100.85,88.48,15.8,13.92,7.64,4.26,7/29/2019
1339,WE8,2019-07-29 08:23:00,41.8328,-83.3625,4.82,0.11,65.65,42.9,9.3,9.48,4.72,1.23,7/29/2019
1340,WE8,2019-07-29 00:00:00,41.834,-83.364,8.89,0.15,73.39,45.09,,,,,7/29/2019
1341,WE9,2019-07-29 12:39:00,41.7173,-83.4248,2.66,0.03,48.86,74.3,49.0,52.76,8.36,4.41,7/29/2019
1342,WE12,2019-07-29 11:24:00,41.7028,-83.2563,10.98,0.05,44.69,49.63,12.7,12.35,5.05,1.2,7/29/2019
1343,WE12,2019-07-29 00:00:00,41.703,-83.254,4.66,0.08,28.13,33.15,,,,,7/29/2019
1344,WE13,2019-07-29 10:09:00,41.7421,-83.1417,1.59,0.01,10.84,20.22,6.58,5.56,3.3,0.35,7/29/2019
1345,WE13,2019-07-29 00:00:00,41.741,-83.136,1.84,0.01,3.77,16.97,,,,,7/29/2019
1346,WE16,2019-07-29 10:47:00,41.6582,-83.1455,1.27,0.03,26.23,30.36,7.4,6.53,3.33,0.87,7/29/2019
1347,WE2,2019-08-05 12:59:00,41.7624,-83.3306,7.95,0.2,25.74,95.75,19.8,18.8,14.61,1.57,8/5/2019
1348,WE2,2019-08-05 00:00:00,41.762,-83.33,9.83,0.01,31.3,41.86,,,,,8/5/2019
1349,WE4,2019-08-05 09:14:00,41.8269,-83.1954,2.64,0.01,15.13,28.73,7.49,5.68,4.21,0.37,8/5/2019
1350,WE6,2019-08-05 11:56:00,41.7057,-83.3831,10.33,0.01,135.8,150.15,34.1,28.6,20.05,3.82,8/5/2019
1351,WE6,2019-08-05 00:00:00,41.705,-83.385,13.09,0.01,164.48,191.65,,,,,8/5/2019
1352,WE8,2019-08-05 08:26:00,41.8347,-83.3587,10.02,0.01,48.81,76.25,22.3,7.52,7.09,1.67,8/5/2019
1353,WE8,2019-08-05 00:00:00,41.834,-83.364,7.02,0.01,50.96,34.58,,,,,8/5/2019
1354,WE9,2019-08-05 12:31:00,41.7177,-83.423,35.39,8.19,114.78,593.32,116.0,101.0,85.23,3.76,8/5/2019
1355,WE9,2019-08-05 00:00:00,41.718,-83.424,101.66,11.82,125.63,884.52,,,,,8/5/2019
1356,WE12,2019-08-05 11:04:00,41.703,-83.2544,4.3,0.01,32.56,53.56,11.0,12.4,7.93,1.3,8/5/2019
1357,WE12,2019-08-05 00:00:00,41.703,-83.254,22.12,0.01,52.55,108.84,,,,,8/5/2019
1358,WE12,2019-08-05 00:00:00,41.703,-83.254,10.49,0.01,49.97,141.41,,,,,8/5/2019
1359,WE13,2019-08-05 09:54:00,41.7447,-83.1386,2.97,0.01,26.7,41.47,8.44,4.02,2.53,0.71,8/5/2019
1360,WE13,2019-08-05 00:00:00,41.741,-83.136,2.95,0.01,5.83,9.67,,,,,8/5/2019
1361,WE16,2019-08-05 10:30:00,41.659,-83.1449,2.82,0.01,18.08,37.7,8.17,4.6,3.03,1.31,8/5/2019
1362,2019.1,2019-08-05 12:14:00,41.7075,-83.3761,142.26,4.03,357.05,1705.86,,,,,8/5/2019
1363,WE2,2019-08-12 12:39:00,41.7615,-83.3309,5.23,0.48,37.96,52.87,16.6,13.48,9.05,1.3,8/12/2019
1364,WE2,2019-08-12 00:00:00,41.762,-83.33,4.23,0.01,32.69,55.03,,,,,8/12/2019
1365,WE4,2019-08-12 08:56:00,41.8256,-83.1971,0.17,0.01,1.02,5.63,1.04,1.81,0.84,0.21,8/12/2019
1366,WE6,2019-08-12 11:54:00,41.7046,-83.3694,7.85,0.01,102.27,100.53,25.2,16.26,9.69,2.11,8/12/2019
1367,WE8,2019-08-12 08:11:00,41.8325,-83.3598,12.16,0.01,49.27,51.57,14.3,12.77,8.44,1.55,8/12/2019
1368,WE8,2019-08-12 00:00:00,41.834,-83.364,8.33,0.01,46.04,59.8,,,,,8/12/2019
1369,WE9,2019-08-12 12:12:00,41.717,-83.4249,7.6,0.01,60.22,81.47,37.6,36.77,9.31,3.07,8/12/2019
1370,WE12,2019-08-12 10:54:00,41.7021,-83.2551,7.39,0.01,22.04,42.47,11.1,11.48,5.79,2.99,8/12/2019
1371,WE12,2019-08-12 00:00:00,41.703,-83.254,8.97,0.01,39.49,50.27,,,,,8/12/2019
1372,WE13,2019-08-12 09:45:00,41.7438,-83.1401,0.51,0.01,0.48,6.22,3.02,4.2,1.96,0.18,8/12/2019
1373,WE13,2019-08-12 00:00:00,41.741,-83.136,0.33,0.01,0.81,6.35,,,,,8/12/2019
1374,WE16,2019-08-12 10:21:00,41.6593,-83.1455,4.0,0.01,30.18,29.29,15.5,11.2,5.23,1.4,8/12/2019
1375,WE2,2019-08-19 12:57:00,41.7621,-83.3303,7.02,0.87,,68.01,18.7,14.7,9.63,2.06,8/19/2019
1376,WE2,2019-08-19 00:00:00,41.762,-83.33,10.61,0.47,,62.11,,,,,8/19/2019
1377,WE4,2019-08-19 09:04:00,41.827,-83.1974,0.66,0.21,,13.36,3.73,3.7,2.23,0.32,8/19/2019
1378,WE6,2019-08-19 11:48:00,41.7109,-83.3668,8.0,0.74,,140.89,45.6,35.7,23.83,4.96,8/19/2019
1379,WE6,2019-08-19 00:00:00,41.705,-83.385,10.98,1.52,,1839.24,,,,,8/19/2019
1380,WE8,2019-08-19 08:15:00,41.8336,-83.3598,7.79,0.59,,59.87,16.7,15.2,13.53,1.61,8/19/2019
1381,WE8,2019-08-19 00:00:00,41.834,-83.364,5.46,0.87,,60.26,,,,,8/19/2019
1382,WE9,2019-08-19 12:15:00,41.7173,-83.4218,12.9,0.74,,93.65,32.3,22.4,12.13,2.68,8/19/2019
1383,WE9,2019-08-19 00:00:00,41.718,-83.424,13.11,0.82,,650.75,,,,,8/19/2019
1384,WE12,2019-08-19 10:55:00,41.7029,-83.2539,5.03,0.27,,72.35,22.7,16.5,9.33,0.78,8/19/2019
1385,WE12,2019-08-19 00:00:00,41.703,-83.254,5.94,0.45,,43.83,,,,,8/19/2019
1386,WE13,2019-08-19 09:44:00,41.7469,-83.1379,0.71,0.25,,8.95,3.94,5.5,2.33,0.3,8/19/2019
1387,WE13,2019-08-19 00:00:00,41.741,-83.136,0.59,0.25,,7.35,,,,,8/19/2019
1388,WE16,2019-08-19 10:21:00,41.6596,-83.1453,3.17,0.52,,41.19,11.1,11.6,4.03,1.1,8/19/2019
1389,2019.2,2019-08-19 12:40:00,41.7395,-83.3711,18.66,1.27,,1333.8,,,,,8/19/2019
1390,WE2,2019-08-28 08:59:00,41.762,-83.33,2.48,0.95,32.08,52.5,20.6,19.73,5.91,1.22,8/28/2019
1391,WE2,2019-08-28 00:00:00,41.762,-83.33,3.52,0.48,26.63,96.33,,,,,8/28/2019
1392,WE4,2019-08-28 11:56:00,41.827,-83.193,0.71,0.32,14.78,39.63,13.3,14.37,5.24,0.95,8/28/2019
1393,WE6,2019-08-28 08:15:00,41.834,-83.359,4.9,0.78,49.93,69.27,39.9,36.2,9.09,2.35,8/28/2019
1394,WE8,2019-08-28 12:20:00,41.834,-83.364,0.59,0.57,25.78,54.02,23.6,26.53,7.35,1.87,8/28/2019
1395,WE8,2019-08-28 00:00:00,41.834,-83.364,1.67,0.47,28.74,57.67,,,,,8/28/2019
1396,WE9,2019-08-28 10:59:00,41.7034,-83.2557,5.18,0.6,27.66,63.91,51.3,42.47,8.75,2.65,8/28/2019
1397,WE12,2019-08-28 09:50:00,41.7424,-83.138,1.89,0.53,22.66,45.48,19.0,22.27,6.38,1.18,8/28/2019
1398,WE12,2019-08-28 00:00:00,41.703,-83.254,3.04,0.37,20.12,42.36,,,,,8/28/2019
1399,WE13,2019-08-28 10:27:00,41.741,-83.136,0.95,0.13,7.79,31.98,7.77,9.1,3.48,0.43,8/28/2019
1400,WE13,2019-08-28 00:00:00,41.741,-83.136,0.77,0.17,11.43,30.23,,,,,8/28/2019
1401,WE16,2019-08-28 11:37:00,41.66,-83.143,1.16,0.31,10.23,35.23,13.8,13.1,3.54,0.7,8/28/2019
1402,WE2,2019-09-03 12:55:00,41.7606,-83.3326,0.32,0.38,19.95,70.64,28.2,30.0,6.15,1.7,9/3/2019
1403,WE2,2019-09-03 00:00:00,41.762,-83.33,0.52,0.45,15.56,75.37,,,,,9/3/2019
1404,WE4,2019-09-03 09:13:00,41.8258,-83.195,0.16,0.18,6.9,45.97,12.8,14.47,4.29,1.03,9/3/2019
1405,WE6,2019-09-03 12:06:00,41.7044,-83.3857,5.08,0.51,23.05,106.76,37.4,39.2,9.15,2.61,9/3/2019
1406,WE8,2019-09-03 08:13:00,41.8351,-83.3597,0.88,0.83,34.83,93.65,20.4,21.67,7.42,2.03,9/3/2019
1407,WE8,2019-09-03 00:00:00,41.834,-83.364,0.87,0.26,18.7,71.08,,,,,9/3/2019
1408,WE8,2019-09-03 00:00:00,41.834,-83.364,3.44,0.39,492.83,267.18,,,,,9/3/2019
1409,WE9,2019-09-03 12:26:00,41.717,-83.4241,0.72,0.26,9.44,69.37,42.0,42.87,6.41,3.44,9/3/2019
1410,WE12,2019-09-03 11:09:00,41.7034,-83.2558,0.31,0.31,11.12,46.75,17.3,19.87,7.69,1.08,9/3/2019
1411,WE12,2019-09-03 00:00:00,41.703,-83.254,0.13,0.19,5.09,61.77,,,,,9/3/2019
1412,WE13,2019-09-03 09:55:00,41.7421,-83.1378,0.32,0.14,2.56,22.62,7.34,9.07,3.02,0.46,9/3/2019
1413,WE13,2019-09-03 00:00:00,41.741,-83.136,0.38,0.14,3.89,43.78,,,,,9/3/2019
1414,WE16,2019-09-03 10:33:00,41.6576,-83.1454,0.64,0.43,3.55,25.22,8.99,11.27,3.89,0.85,9/3/2019
1415,WE2,2019-09-09 12:56:00,41.7624,-83.3292,0.01,0.34,2.32,28.93,15.1,16.73,4.35,1.55,9/9/2019
1416,WE2,2019-09-09 00:00:00,41.762,-83.33,0.01,0.01,2.4,31.14,,,,,9/9/2019
1417,WE4,2019-09-09 09:10:00,41.827,-83.1918,0.01,0.01,0.35,4.92,1.99,3.13,1.18,0.23,9/9/2019
1418,WE6,2019-09-09 12:03:00,41.7057,-83.3841,0.13,0.01,32.22,84.24,50.5,51.67,12.09,2.67,9/9/2019
1419,WE8,2019-09-09 08:23:00,41.8351,-83.3568,0.01,0.01,2.35,32.44,15.3,20.07,4.89,1.25,9/9/2019
1420,WE8,2019-09-09 00:00:00,41.834,-83.364,0.01,0.01,2.27,35.88,,,,,9/9/2019
1421,WE9,2019-09-09 12:22:00,41.7176,-83.4228,0.01,0.01,15.08,64.3,29.5,33.87,8.49,2.16,9/9/2019
1422,WE12,2019-09-09 11:08:00,41.7037,-83.2553,0.01,0.01,8.5,56.4,18.0,23.4,6.22,1.52,9/9/2019
1423,WE12,2019-09-09 00:00:00,41.703,-83.254,0.01,0.01,2.69,72.74,,,,,9/9/2019
1424,WE13,2019-09-09 09:59:00,41.7444,-83.1353,0.01,0.01,4.06,54.5,10.5,15.6,4.15,0.84,9/9/2019
1425,WE13,2019-09-09 00:00:00,41.741,-83.136,0.01,0.01,3.83,50.51,,,,,9/9/2019
1426,WE16,2019-09-09 10:33:00,41.6581,-83.1434,0.01,0.01,7.95,35.04,15.9,17.87,3.49,0.93,9/9/2019
1427,WE2,2019-09-16 12:15:00,41.7631,-83.3307,0.01,0.46,6.07,10.06,17.6,16.1,2.81,1.72,9/16/2019
1428,WE2,2019-09-16 00:00:00,41.762,-83.33,0.01,0.01,1.58,7.96,,,,,9/16/2019
1429,WE4,2019-09-16 09:11:00,41.8262,-83.1953,0.01,0.01,0.76,3.76,1.74,1.69,0.76,0.19,9/16/2019
1430,WE6,2019-09-16 11:36:00,41.7053,-83.3856,0.01,0.01,0.68,4.29,12.3,7.43,1.48,2.31,9/16/2019
1431,WE8,2019-09-16 08:31:00,41.8356,-83.3584,0.01,0.01,4.99,7.92,5.54,6.47,2.01,1.46,9/16/2019
1432,WE8,2019-09-16 00:00:00,41.834,-83.364,0.01,0.01,3.51,5.09,,,,,9/16/2019
1433,WE9,2019-09-16 11:52:00,41.7178,-83.4229,0.01,0.01,4.54,25.94,15.9,17.87,3.62,2.48,9/16/2019
1434,WE12,2019-09-16 10:48:00,41.7028,-83.2543,0.01,0.01,23.66,24.64,8.05,9.9,2.88,1.37,9/16/2019
1435,WE12,2019-09-16 00:00:00,41.703,-83.254,0.01,0.01,3.06,14.82,,,,,9/16/2019
1436,WE13,2019-09-16 09:56:00,41.7436,-83.137,0.17,0.01,0.81,12.25,2.69,4.03,2.04,0.24,9/16/2019
1437,WE13,2019-09-16 00:00:00,41.741,-83.136,0.01,0.01,0.84,18.07,,,,,9/16/2019
1438,WE16,2019-09-16 10:22:00,41.658,-83.1444,0.01,0.01,6.4,9.07,6.27,5.6,1.64,1.26,9/16/2019
1439,WE2,2019-09-24 12:33:00,41.7626,-83.328,0.01,0.21,4.62,10.8,8.36,8.36,2.69,1.0,9/24/2019
1440,WE2,2019-09-24 00:00:00,41.762,-83.33,0.01,0.01,2.79,11.73,,,,,9/24/2019
1441,WE4,2019-09-24 09:04:00,41.8262,-83.1936,0.01,0.01,0.62,4.74,2.03,3.31,1.38,0.25,9/24/2019
1442,WE6,2019-09-24 11:47:00,41.7054,-83.386,0.01,0.01,7.61,34.52,12.0,11.87,3.82,2.28,9/24/2019
1443,WE8,2019-09-24 08:17:00,41.8342,-83.3605,0.01,0.01,4.41,12.34,6.17,6.2,1.49,1.36,9/24/2019
1444,WE8,2019-09-24 00:00:00,41.834,-83.364,0.01,0.01,5.15,11.8,,,,,9/24/2019
1445,WE9,2019-09-24 12:10:00,41.7174,-83.424,0.01,0.01,4.39,25.81,19.6,21.28,3.33,1.93,9/24/2019
1446,WE12,2019-09-24 10:56:00,41.7029,-83.2551,0.01,0.01,2.88,13.46,6.3,7.8,1.41,0.95,9/24/2019
1447,WE12,2019-09-24 00:00:00,41.703,-83.254,0.01,0.01,3.18,14.17,,,,,9/24/2019
1448,WE13,2019-09-24 09:47:00,41.7429,-83.135,0.01,0.01,1.21,8.59,3.15,5.0,1.45,0.28,9/24/2019
1449,WE13,2019-09-24 00:00:00,41.741,-83.136,0.01,0.01,1.47,9.31,,,,,9/24/2019
1450,WE16,2019-09-24 10:22:00,41.6587,-83.1459,0.01,0.01,1.75,9.69,6.34,5.96,1.45,0.74,9/24/2019
1451,WE2,2019-10-07 12:22:00,41.7627,-83.3327,0.01,0.37,1.21,10.8,17.3,18.77,2.47,0.99,10/7/2019
1452,WE2,2019-10-07 00:00:00,41.762,-83.33,0.01,0.01,1.95,9.03,,,,,10/7/2019
1453,WE4,2019-10-07 08:16:00,41.827,-83.1949,0.01,0.01,0.16,2.06,4.04,4.88,0.63,0.19,10/7/2019
1454,WE6,2019-10-07 11:33:00,41.7053,-83.3859,0.01,0.01,1.22,5.46,9.79,10.34,1.55,1.7,10/7/2019
1455,WE8,2019-10-07 07:26:00,41.8342,-83.3611,0.01,0.01,2.88,11.19,5.35,5.36,1.31,1.01,10/7/2019
1456,WE8,2019-10-07 00:00:00,41.834,-83.364,0.01,0.01,2.02,11.61,,,,,10/7/2019
1457,WE9,2019-10-07 11:53:00,41.7176,-83.4236,0.01,0.01,5.32,22.88,26.1,29.64,4.41,2.5,10/7/2019
1458,WE12,2019-10-07 10:39:00,41.7023,-83.2639,0.01,0.01,1.65,22.88,10.6,13.2,2.37,0.45,10/7/2019
1459,WE12,2019-10-07 00:00:00,41.703,-83.254,0.01,0.01,1.53,22.23,,,,,10/7/2019
1460,WE13,2019-10-07 09:25:00,41.7428,-83.1354,0.01,0.01,2.58,19.7,3.66,6.47,1.25,0.67,10/7/2019
1461,WE13,2019-10-07 00:00:00,41.741,-83.136,0.01,0.01,2.55,20.22,,,,,10/7/2019
1462,WE16,2019-10-07 09:59:00,41.6599,-83.1467,0.01,0.01,1.32,6.29,9.96,9.72,1.05,1.28,10/7/2019
1463,WE2,2020-06-16 08:45:00,41.7637,-83.3286,0.01,0.13,0.42,2.43,111.0,,,,6/16/2020
1464,WE2,2020-06-16 00:00:00,41.762,-83.33,0.01,0.1,0.24,1.42,,,,,6/16/2020
1465,WE6,2020-06-16 09:58:00,41.7054,-83.3864,0.01,0.01,0.03,1.46,75.2,,,,6/16/2020
1466,WE8,2020-06-16 08:14:00,41.8349,-83.3587,0.01,0.01,0.36,29.9,57.2,,,,6/16/2020
1467,WE8,2020-06-16 00:00:00,41.834,-83.364,0.01,0.1,0.5,2.2,,,,,6/16/2020
1468,WE9,2020-06-16 10:16:00,41.7176,-83.4225,0.01,0.1,0.36,29.9,41.3,,,,6/16/2020
1469,WE12,2020-06-16 09:21:00,41.7026,-83.2527,0.01,0.01,0.33,1.53,35.8,,,,6/16/2020
1470,WE12,2020-06-16 00:00:00,41.703,-83.254,0.01,0.11,0.24,10.19,,,,,6/16/2020
1471,WE2,2020-06-29 09:03:00,41.7632,-83.3295,0.11,0.01,5.73,21.73,5.36,,,,6/29/2020
1472,WE2,2020-06-29 00:00:00,41.762,-83.33,0.01,0.01,2.24,37.19,,,,,6/29/2020
1473,WE6,2020-06-29 10:07:00,41.7057,-83.3839,0.62,0.01,7.32,12.71,6.8,,,,6/29/2020
1474,WE8,2020-06-29 08:27:00,41.8343,-83.3579,0.12,0.01,7.14,21.54,5.38,,,,6/29/2020
1475,WE8,2020-06-29 00:00:00,41.834,-83.364,0.01,0.01,2.39,26.58,,,,,6/29/2020
1476,WE9,2020-06-29 10:22:00,41.7175,-83.423,0.12,0.01,5.18,12.93,8.31,,,,6/29/2020
1477,WE12,2020-06-29 09:35:00,41.7037,-83.2548,0.54,0.01,7.46,12.9,3.75,,,,6/29/2020
1478,WE12,2020-06-29 00:00:00,41.703,-83.254,0.01,0.01,0.29,23.78,,,,,6/29/2020
1479,WE2,2020-07-06 08:32:00,41.7634,-83.3307,0.19,0.23,2.23,3.83,2.7,2.58,0.88,1.17,7/6/2020
1480,WE2,2020-07-06 00:00:00,41.762,-83.33,0.13,0.1,0.53,2.41,,,,,7/6/2020
1481,WE6,2020-07-06 09:39:00,41.7058,-83.3846,0.48,0.11,2.39,6.43,4.34,5.48,2.2,1.45,7/6/2020
1482,WE8,2020-07-06 08:00:00,41.834,-83.364,0.59,0.14,18.11,10.83,3.8,2.87,1.9,1.25,7/6/2020
1483,WE8,2020-07-06 00:00:00,41.834,-83.364,0.21,0.19,2.51,4.44,,,,,7/6/2020
1484,WE9,2020-07-06 09:55:00,41.7178,-83.4238,1.73,0.34,42.18,36.61,8.4,10.43,4.8,2.43,7/6/2020
1485,WE12,2020-07-06 09:07:00,41.7035,-83.2552,0.01,0.13,0.66,1.86,1.45,1.78,0.95,0.83,7/6/2020
1486,WE12,2020-07-06 00:00:00,41.703,-83.254,0.01,0.1,0.39,7.43,,,,,7/6/2020
1487,WE2,2020-07-13 08:25:00,41.7629,-83.3285,0.36,0.2,6.25,9.52,5.21,5.36,1.14,0.77,7/13/2020
1488,WE2,2020-07-13 00:00:00,41.762,-83.33,0.36,0.19,6.14,8.22,,,,,7/13/2020
1489,WE6,2020-07-13 09:27:00,41.7053,-83.3851,2.74,0.44,50.9,31.98,11.3,11.28,4.04,1.88,7/13/2020
1490,WE8,2020-07-13 07:55:00,41.8342,-83.3593,1.37,0.64,19.45,11.43,4.79,4.14,1.7,1.11,7/13/2020
1491,WE8,2020-07-13 00:00:00,41.834,-83.364,1.7,0.53,16.41,9.57,,,,,7/13/2020
1492,WE9,2020-07-13 09:42:00,41.7177,-83.4224,2.14,0.62,48.74,52.65,17.3,18.72,5.24,1.87,7/13/2020
1493,WE12,2020-07-13 08:55:00,41.704,-83.2538,0.01,0.14,3.11,7.87,3.72,4.68,1.32,0.67,7/13/2020
1494,WE12,2020-07-13 00:00:00,41.703,-83.254,0.01,0.14,2.11,7.23,,,,,7/13/2020
1495,WE2,2020-07-20 08:39:00,41.7637,-83.3311,0.41,0.21,9.19,11.41,3.98,5.28,1.24,0.76,7/20/2020
1496,WE2,2020-07-20 00:00:00,41.762,-83.33,0.36,0.19,7.05,9.54,,,,,7/20/2020
1497,WE6,2020-07-20 09:36:00,41.7054,-83.3862,7.99,0.53,114.76,47.71,9.2,10.07,6,1.81,7/20/2020
1498,WE8,2020-07-20 07:58:00,41.8334,-83.3613,0.74,0.25,14.77,10.54,2.38,3.56,1.8,0.91,7/20/2020
1499,WE8,2020-07-20 00:00:00,41.834,-83.364,0.54,0.21,10.4,9.0,,,,,7/20/2020
1500,WE9,2020-07-20 09:58:00,41.7177,-83.4231,2.43,0.32,64.21,44.72,19.9,17.0,6,1.92,7/20/2020
1501,WE12,2020-07-20 09:05:00,41.7045,-83.2566,0.22,0.11,5.85,12.61,3.36,6.16,2.08,0.65,7/20/2020
1502,WE12,2020-07-20 00:00:00,41.703,-83.254,0.18,0.18,6.54,12.93,,,,,7/20/2020
1503,WE2,2020-07-28 11:45:00,41.7622,-83.3312,2.06,0.16,50.48,28.47,8.46,7.93,4.5,1.11,7/28/2020
1504,WE2,2020-07-28 00:00:00,41.762,-83.33,0.35,0.1,2.53,13.65,,,,,7/28/2020
1505,WE4,2020-07-28 08:45:00,41.8274,-83.1956,1.02,0.01,17.88,16.77,3.73,4.6,2.83,0.49,7/28/2020
1506,WE6,2020-07-28 11:00:00,41.7055,-83.3865,3.21,0.24,36.76,35.36,7.39,12.24,8.68,1.3,7/28/2020
1507,WE8,2020-07-28 08:07:00,41.8339,-83.3597,0.97,0.19,17.63,14.3,4.21,4.27,2.97,0.84,7/28/2020
1508,WE8,2020-07-28 00:00:00,41.834,-83.364,1.97,,15.4,13.18,,,,,7/28/2020
1509,WE9,2020-07-28 11:20:00,41.7174,-83.425,2.83,0.26,75.32,58.5,18.0,21.27,8,1.54,7/28/2020
1510,WE12,2020-07-28 10:23:00,41.7036,-83.2553,0.11,0.01,6.16,10.81,2.87,3.9,1.85,0.57,7/28/2020
1511,WE12,2020-07-28 00:00:00,41.703,-83.254,0.11,0.1,3.87,10.21,,,,,7/28/2020
1512,WE13,2020-07-28 09:20:00,41.7444,-83.1384,0.68,0.01,10.42,12.82,1.97,4.06,2.42,0.4,7/28/2020
1513,WE13,2020-07-28 00:00:00,41.741,-83.136,0.45,0.01,4.9,12.42,,,,,7/28/2020
1514,WE16,2020-07-28 09:51:00,41.6585,-83.1463,0.14,0.01,3.44,4.64,2.04,2.2,1.16,0.48,7/28/2020
1515,WE2,2020-08-04 11:19:00,41.7635,-83.3309,1.96,0.14,50.02,35.75,6.95,15.27,7.9,0.55,8/4/2020
1516,WE2,2020-08-04 00:00:00,41.762,-83.33,1.41,0.19,24.76,33.44,,,,,8/4/2020
1517,WE4,2020-08-04 08:45:00,41.8279,-83.1943,0.01,0.01,0.45,3.56,1.29,2.18,0.51,0.12,8/4/2020
1518,WE6,2020-08-04 10:40:00,41.7059,-83.3865,4.79,0.27,11.06,64.22,20.2,22.52,9.28,1.45,8/4/2020
1519,WE8,2020-08-04 08:07:00,41.8354,-83.3577,2.19,0.26,17.65,32.91,6.68,7.04,4.06,0.61,8/4/2020
1520,WE8,2020-08-04 00:00:00,41.834,-83.364,2.13,0.26,28.57,32.91,,,,,8/4/2020
1521,WE9,2020-08-04 10:56:00,41.7181,-83.4223,3.99,0.36,65.93,66.79,28.8,27.87,9.03,1.59,8/4/2020
